vessel_id,ship_type,fuel_type,displacement_tons,cargo_load_pct,speed_knots,distance_nm,weather,power_kw,voyage_hours,fuel_kg,co2_kg,cost_usd
V0091,LNG Carrier,MDO,89297.2,0.526,14.09,287.8,Calm,22513.0,20.42,45531.87,146157.29,31872.31
V0091,LNG Carrier,MDO,77999.9,0.769,19.35,345.7,Moderate,58494.3,17.87,49162.26,157810.85,34413.58
V0091,LNG Carrier,MDO,85317.9,0.499,17.29,282.2,Stormy,44124.1,16.31,44164.19,141767.04,30914.93
V0092,Container Ship,HFO,194840.5,0.652,17.73,128.0,Moderate,1399484.2,7.22,872073.05,2712147.19,479640.18
V0092,Container Ship,HFO,43269.3,0.727,15.95,396.2,Stormy,401994.4,24.84,1023637.77,3183513.48,563000.78
V0092,Container Ship,HFO,131539.6,0.474,22.56,387.3,Calm,2046636.6,17.17,3558989.8,11068458.28,1957444.39
V0092,Container Ship,HFO,192276.9,0.438,14.54,420.7,Calm,699566.1,28.94,1763035.93,5483041.75,969669.76
V0092,Container Ship,HFO,131899.0,0.435,18.15,456.7,Moderate,1099640.3,25.17,3352385.16,10425917.84,1843811.84
V0092,Container Ship,HFO,176730.8,0.462,19.5,492.4,Moderate,1671073.8,25.24,4205312.46,13078521.74,2312921.85
V0092,Container Ship,HFO,186986.7,0.858,23.97,94.3,Calm,3381010.2,3.93,1030998.61,3206405.67,567049.23
V0092,Container Ship,HFO,43026.4,0.79,22.89,410.2,Stormy,1198964.6,17.92,2475146.6,7697705.92,1361330.63
V0092,Container Ship,HFO,202199.5,0.808,16.99,174.0,Stormy,1380550.2,10.24,1373369.57,4271179.37,755353.27
V0092,Container Ship,HFO,59621.2,0.948,23.52,325.7,Moderate,1580637.5,13.85,1924690.51,5985787.48,1058579.78
V0093,RoRo,MDO,29210.2,0.441,20.3,453.6,Moderate,30598.4,22.34,48014.43,154126.33,33610.1
V0093,RoRo,MDO,38619.3,0.629,21.75,485.3,Calm,45529.9,22.32,83366.94,267607.89,58356.86
V0093,RoRo,MDO,32586.6,0.696,14.69,324.3,Calm,12706.8,22.08,15153.55,48642.89,10607.48
V0093,RoRo,MDO,11594.8,0.959,14.64,459.9,Moderate,6947.3,31.41,11510.9,36949.98,8057.63
V0093,RoRo,MDO,22398.8,0.848,16.87,327.3,Calm,15486.8,19.41,32458.94,104193.21,22721.26
V0093,RoRo,MDO,36275.3,0.423,15.94,287.2,Calm,16388.4,18.01,29042.47,93226.34,20329.73
V0093,RoRo,MDO,26469.4,0.997,19.79,89.4,Stormy,31713.1,4.52,7148.33,22946.12,5003.83
V0093,RoRo,MDO,35981.8,0.889,15.95,381.9,Stormy,19922.1,23.95,27571.45,88504.36,19300.02
V0093,RoRo,MDO,23890.8,0.469,20.56,360.8,Calm,26903.5,17.55,36463.15,117046.7,25524.2
V0093,RoRo,MDO,28763.9,0.638,18.16,458.3,Moderate,22671.8,25.24,52035.26,167033.17,36424.68
V0094,RoRo,MDO,26930.6,0.898,18.07,377.1,Moderate,22628.0,20.87,44085.56,141514.63,30859.89
V0094,RoRo,MDO,32648.6,0.83,18.11,83.6,Moderate,25532.2,4.62,10995.41,35295.25,7696.78
V0094,RoRo,MDO,33814.0,0.646,16.4,140.9,Calm,17939.0,8.59,10309.16,33092.39,7216.41
V0094,RoRo,MDO,35365.6,0.495,19.77,128.3,Calm,31252.6,6.49,13498.33,43329.63,9448.83
V0094,RoRo,MDO,17445.2,0.579,18.2,406.3,Moderate,16157.6,22.32,54367.95,174521.12,38057.56
V0094,RoRo,MDO,29600.9,0.708,18.4,93.4,Stormy,25825.3,5.08,14951.13,47993.13,10465.79
V0094,RoRo,MDO,15953.2,0.74,17.02,199.8,Calm,12394.0,11.74,13745.0,44121.45,9621.5
V0094,RoRo,MDO,36675.9,0.871,21.53,148.8,Calm,44968.0,6.91,51631.03,165735.62,36141.72
V0094,RoRo,MDO,35908.0,0.892,14.19,163.1,Calm,12747.4,11.49,13991.57,44912.93,9794.1
V0094,RoRo,MDO,25411.6,0.418,18.44,163.6,Moderate,20767.9,8.87,16360.27,52516.45,11452.19
V0095,RoRo,MDO,30190.8,0.477,16.66,421.8,Moderate,17426.1,25.32,53427.6,171502.59,37399.32
V0095,RoRo,MDO,29113.3,0.499,16.32,103.7,Calm,15450.5,6.36,5174.95,16611.6,3622.47
V0095,RoRo,MDO,28221.6,0.587,15.41,370.6,Calm,13015.9,24.05,30279.46,97197.07,21195.62
V0095,RoRo,MDO,33556.2,0.556,21.68,271.6,Calm,40376.7,12.53,47254.92,151688.3,33078.45
V0095,RoRo,MDO,35282.9,0.711,14.68,484.9,Moderate,13955.3,33.03,31072.82,99743.74,21750.97
V0095,RoRo,MDO,10826.4,0.718,20.22,102.5,Moderate,16612.3,5.07,6065.78,19471.17,4246.05
V0095,RoRo,MDO,34997.4,0.679,14.22,112.3,Moderate,12526.9,7.9,8111.05,26036.47,5677.73
V0095,RoRo,MDO,29062.9,0.977,18.99,181.5,Calm,26989.6,9.56,42513.14,136467.18,29759.2
V0095,RoRo,MDO,25870.3,0.879,16.18,168.9,Moderate,15753.2,10.44,12878.77,41340.86,9015.14
V0095,RoRo,MDO,36064.1,0.848,16.34,259.6,Calm,19354.2,15.88,29857.23,95841.69,20900.06
V0096,Container Ship,HFO,185685.9,0.995,22.17,444.9,Calm,2740430.1,20.06,3806894.73,11839442.6,2093792.1
V0096,Container Ship,HFO,88792.4,0.544,16.49,170.4,Moderate,650893.0,10.33,674429.75,2097476.52,370936.36
V0096,Container Ship,HFO,154565.3,0.489,22.36,361.7,Moderate,2316808.1,16.18,3053466.4,9496280.52,1679406.52
V0096,Container Ship,HFO,37082.2,0.621,16.64,75.7,Moderate,380229.4,4.55,176007.46,547383.19,96804.1
V0096,Container Ship,HFO,95935.9,0.658,18.56,256.1,Calm,963338.3,13.8,1114393.33,3465763.24,612916.33
V0096,Container Ship,HFO,133749.9,0.409,14.75,350.6,Calm,569967.3,23.77,1155153.58,3592527.63,635334.47
V0096,Container Ship,HFO,124536.3,0.864,17.1,362.5,Calm,938219.2,21.19,1552237.85,4827459.72,853730.82
V0096,Container Ship,HFO,147964.1,0.721,21.99,223.5,Calm,2170339.1,10.16,1177385.69,3661669.48,647562.13
V0096,Container Ship,HFO,214108.5,0.496,16.21,390.1,Calm,1056603.6,24.06,2125419.63,6610055.06,1168980.8
V0096,Container Ship,HFO,125165.1,0.8,19.39,422.3,Calm,1353801.7,21.78,3887030.08,12088663.54,2137866.54
V0097,Tanker,HFO,128954.2,0.813,15.7,267.5,Calm,40013.9,17.04,49129.66,152793.23,27021.31
V0097,Tanker,HFO,274684.9,0.89,13.43,219.3,Moderate,43837.9,16.33,88417.63,274978.82,48629.69
V0097,Tanker,HFO,250182.1,0.494,12.73,103.5,Moderate,32155.0,8.13,20035.09,62309.13,11019.3
V0097,Tanker,HFO,162133.7,0.914,13.93,434.4,Moderate,34601.1,31.18,101739.04,316408.43,55956.47
V0097,Tanker,HFO,218390.8,0.435,10.06,331.7,Calm,13737.9,32.97,35707.88,111051.5,19639.33
V0097,Tanker,HFO,251405.3,0.936,14.46,476.9,Stormy,55092.5,32.98,161324.36,501718.76,88728.4
V0097,Tanker,HFO,266555.3,0.47,15.03,442.0,Calm,52769.2,29.4,176965.64,550363.14,97331.1
V0097,Tanker,HFO,72802.3,0.412,12.21,255.2,Calm,11746.1,20.9,30221.14,93987.74,16621.63
V0097,Tanker,HFO,266080.7,0.656,15.47,178.1,Calm,60004.7,11.51,70062.92,217895.67,38534.6
V0097,Tanker,HFO,26539.8,0.633,14.68,498.5,Moderate,11391.6,33.97,36093.25,112250.0,19851.29
V0098,Tanker,HFO,163086.5,0.535,12.59,295.3,Moderate,23602.9,23.45,52562.32,163468.81,28909.27
V0098,Tanker,HFO,35512.0,0.932,10.81,306.7,Moderate,5885.9,28.39,15594.24,48498.08,8576.83
V0098,Tanker,HFO,135864.4,0.922,10.93,230.6,Calm,14289.3,21.11,19751.31,61426.58,10863.22
V0098,Tanker,HFO,87203.9,0.43,11.73,111.4,Stormy,12980.6,9.5,11608.89,36103.65,6384.89
V0098,Tanker,HFO,75322.0,0.615,14.87,285.6,Moderate,23634.3,19.21,30071.96,93523.8,16539.58
V0098,Tanker,HFO,260443.5,0.45,11.15,64.9,Moderate,21956.5,5.82,7770.87,24167.42,4273.98
V0098,Tanker,HFO,245103.7,0.838,12.95,158.7,Calm,34633.0,12.25,30207.46,93945.22,16614.11
V0098,Tanker,HFO,57032.2,0.625,13.7,323.1,Stormy,16284.4,23.59,29385.87,91390.05,16162.23
V0098,Tanker,HFO,172822.8,0.519,13.83,112.8,Moderate,32387.0,8.16,16222.55,50452.14,8922.4
V0098,Tanker,HFO,254669.4,0.478,12.58,485.0,Stormy,33045.6,38.56,189776.48,590204.86,104377.06
V0099,Bulk Carrier,MDO,33574.0,0.647,11.91,167.5,Stormy,10167.7,14.06,12628.93,40538.87,8840.25
V0099,Bulk Carrier,MDO,81872.9,0.434,10.66,438.4,Calm,11415.0,41.13,34103.39,109471.87,23872.37
V0099,Bulk Carrier,MDO,129903.7,0.547,11.71,79.8,Calm,21140.3,6.82,11913.15,38241.22,8339.21
V0099,Bulk Carrier,MDO,105568.3,0.835,10.58,179.4,Moderate,15067.3,16.95,22583.78,72493.92,15808.64
V0099,Bulk Carrier,MDO,72671.0,0.51,11.23,480.6,Calm,12570.3,42.78,35129.59,112765.98,24590.71
V0099,Bulk Carrier,MDO,50289.0,0.767,10.78,93.1,Moderate,9582.8,8.64,7405.93,23773.03,5184.15
V0099,Bulk Carrier,MDO,143728.0,0.883,11.63,463.3,Moderate,24819.3,39.83,63946.75,205269.06,44762.72
V0099,Bulk Carrier,MDO,77352.9,0.671,11.42,240.1,Calm,14260.6,21.04,30938.64,99313.02,21657.05
V0099,Bulk Carrier,MDO,20631.4,0.605,14.66,360.2,Moderate,12818.3,24.57,35175.07,112911.98,24622.55
V0099,Bulk Carrier,MDO,162652.1,0.607,13.26,321.1,Calm,36184.8,24.21,86857.74,278813.34,60800.42
